Hotel Name,Page,Review Number,Rating,Review Text,Sentiment
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,34,,"After long flight from Dublin and the journey from JFK to NYC, the check- in was very fast and personal was friendly and very welcoming!The room was very spacious! We had a double bed and a sofa bed for our teenager which was perfect!  Room service changed towels every day and the place was spotless.  Also coffee cups were cleaned/ exchanged and water was refilled daily!  Our room was on the fourth floor with the view to the side, which didn’t bother us, as we were out and about all day long anyway! it was quiet all the time!Location of hotel is perfect, very close to Macy’s and Empire State Building!  And if you want to use subway there are numerous stations around the block, very convenient!  Subway system was a bit a confusing at the beginning but you get the hang of it quite easily!All staff are very helpful and all questions you might have will be answered promptly. Very professional all around.We really enjoyed our visit and were sad to leave. It was a nice little holiday before the festive season!  We hope to be back at some stage!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,35,,"I discovered this hotel through my mom. She stayed the weekend before me and had an equally great experience. The staff absolutely went above and beyond for both of us. I was visiting NYC for a bootcamp that was subsequently cancelled. I had made arrangements in Brooklyn but had a horrible experience and could not sleep with heavy traffic noise and no security or locks on the doors of the accommodation and no wifi (Outsite). I had shared a room with my mom at Le Soleil the weekend before and slept great so I trudged back to Manhattan with all of my stuff to see if they had any rooms available to fit me in that night for a week stay. Despite being completely full, they were able to find me a room that fit my budget (that even included a view of the empire states building!) and took incredible care of me throughout the stay. The staff are so warm and personable and I just loved chatting with them. Everyone who works there deserves the highest praise. Le Soleil truly prioritizes guests experience and only hires the best of the best. Also, the location is AMAZING. This is a hidden gem that I secretly hope too many people don't discover so their prices remain extremely reasonable! Thank you so much! I truly cannot say enough nice things about this hotel.",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,36,,"Stayed April 19 '22-April 21 '22.  Every member of the staff whom we came in contact with was friendly, extremely helpful and accommodating, professional and likeable!  The vibe is happy and positive.  The location works well as you are steps from Bryant Park, Herald Square, Times Square, trains to downtown are accessible 2 blocks SE.  A short walk to Penn Station and MSG.  Citrus infused water all day in the lobby and in the eves hot cocoa is put out additionally.  Pio Bagel a couple of doors down to the west is excellent for veg/fruit smoothies and bagel sandwiches!  One of our group enjoyed a memorable cookie dessert downstairs at Trademark Bar + Kitchen one evening.  Asked for extra towels and help with thermostat and Louis was there immediately.  Needed shower cap, it was sent up immediately.  Crisp, comfy beds.  Solid doors, quiet floors.",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,37,,There were 3 of us in one room and the hotel was extreme to accommodating to our many requests for extra towels or trash pick ups. The staff was very friendly and had many recommendations for things to do. I would stay there again. Safe clean upscale.,positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,38,,"Great Service from the entire staff. Very friendly and they knew me by name when checking in and throughout my visit. The rooms are comfortable and the bath products are excellent. This a very good hotel for business or pleasure. This Hotel is also quiet and has almost zero noise from the street even though I am on a low floor, unusual for most NYC hotels.",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,39,,"We had a nice time at this lovely hotel. The location is terrific, and the size of our two rooms - each a queen with a separate area with a pullout sofa bed - was very generous by NYC standards. And the service was impeccable from first moment to last, starting with Louis at the front desk helping me bring in bags during a brief downpour, to manager Steve devotedly tracking down an item we left behind and shipping it. Highly recommended!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,40,,"From the moment the door man meets you at the entrance and assists you with a cart for your luggage and you enter the lobby where cold water filled with slices of fruit is available to guests, you know this will be a great experience. The lounge has a warm fire and comfortable upholstered sofas and chairs. The location is close to St. Herald Square subway station, near Macy’s and the fashion district. .",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,41,,"We had a four night stay and it was fabulous.  The staff are lovely and easily communicated with via WhatsApp if need be.  We needed more hangers and they were quickly provided. Our room was just as described and had a fantastic view of the Empire State Building.  The room was clean and spacious and the Queen bed was really comfortable. We had a coffee machine, fridge, sink, microwave, hairdryer, iron, ironing board and large TV on the wall.  The shower was great and the provision of L’Occitane (my favourite) toiletries was a bonus!  We had breakfast in the attached Trademark restaurant. Stunning food and fantastic service.  The hotel is in a great location - just off 5th Avenue/Broadway and only a couple of streets away from the Empire State Building.  Highly recommend this hotel - definitely worth the $$!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,42,,"We just returned from our third stay at Executive Hotel Le Soleil on W 36th Street in NYC. This is our favorite hotel in the city for a lot of reasons. We like that it's conveniently located without being in the middle of absolute chaos. The hotel staff from the door to the desk to cleaning staff and management have all been so kind and helpful each time we have visited. The rooms are always very well appointed and comfortable. It's nice to be near subway stations, restaurants and shops - makes everything we want to do easily accessible one way or another. Whenever we visit NYC, the first place I check for accommodations is Executive Hotel Le Soleil because the service is TOPS, the rooms are great and it's conveniently located. Highly recommend!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,43,,"A SIX on a scale of 1-5. Everything was FANTASTIC: clean, well-appointed and the customer service was what I would expect from a Luxury hotel. Coffee/ice tea/spa water filled and properly maintained in the very welcoming and spacious lounge area.  Our room was spotless. We had great water pressure in the rain shower, and there was a nice makeup mirror, too! The pullout couch in our suite was easy to use and surprisingly comfortable. When we decided we wanted an extra blanket late at night, it appeared at our door promptly. Every single staff person we saw was friendly and efficient. We were able to store our luggage conveniently when we arrived several hours early to check-in, and they called to let us know when the room was ready and had our bags waiting for us. When our flight was delayed, they again stored our luggage AND made arrangements for a car service to pick us up (which was prompt and a reflection of the same level of service we received at the hotel). Special shout out to KERON for arranging everything, and SHELLEY for also going above and beyond and taking the absolute best care of us. I can't wait to come back!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,44,,"Just got home from a 5 night stay at the Executive Hotel LeSoleil and I highly recommend it. Mo went out of his way to make my stay extra special. When he found out my stay and trip to NY was to celebrate being cancer free, he had the sweetest card and flowers in my room waiting for me. It was such a thoughtful and kind thing to do. I can’t thank him enough. Add to that our stay was lovely. My daughter and I enjoyed the hotel, our room had a view of the Empire State Building and was large enough for the two of us and all of our stuff. The hotel is in a great location, close to everything but removed enough that it didn’t feel chaotic or loud. All of the staff were nice, accommodating and made us feel welcome. I did a lot of research before my trip and I’m so glad that this is the place we ended up staying. Thanks again to the entire team for a wonderful stay.",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,45,,"Our group had the pleasure of staying at the LeSoleil last week, and all I can say is WOW! From the moment we arrived, William and Ean went above and beyond to ensure our experience was flawless. They accommodated all of our requests with incredible efficiency and even surprised us with a thoughtful welcome amenity in the room, which set the tone for a memorable stay.The hotel’s location is unbeatable—perfectly situated near all major attractions—and the extra touches truly made a difference. The fruit-infused water and hot chocolate in the lobby were such a delightful addition, making us feel right at home.A huge thank you to the entire LeSoleil team from all of us at CSM Global. Your exceptional service and attention to detail did not go unnoticed. We’re already looking forward to returning next year!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,46,,"We initially booked the Executive Hotel Le Soleil due to the price. Finding moderately priced hotels in midtown Manhattan is near-impossible even on a good day. The price for a 2 bed suite for 4 people was unmatched anywhere else in the city.Our expectations weren't so high, we were just happy to have such a centrally located place. But from the moment we checked in we were continuously impressed. The decor in the lobby is warm and inviting, the staff are incredibly kind and helpful, the complimentary coffee and water is a nice perk. The room really is a suite, not a ""suite"" like you might imagine you'd find in Manhattan. The beds were comfortable, the soundproofing was absolutely astonishing for a location as central as this. I swear I didn't hear a single car horn our entire stay, or a neighbouring room.This place just kept exceeding my expectations. I will be sure to check the Executive Hotel Le Soleil first every single time I plan on visiting Manhattan. I genuinely hope to be back soon. Thanks for the amazing hospitality!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,47,,"I've stayed at many New York hotels, and this is probably the best one in the 4-star category. I personally think the level of service offered by the staff surpasses some of the corporate 5-star ones.I stayed in the Empire View Suite and it was wonderful. You have views of the icon from both your bedroom and bathroom. It was magical to shower at night with the building all lit up. The room is also decorated well, setting it apart from the typical white and gray contemporary decor. Bathrooms are done well and bath products are L'Occitane.The location can't be beat. You're in K-town next to some great restaurants, and a 3-5 minute walk to the subway to take you anywhere. The street is relatively peaceful for Midtown and it was nice to have some respite from the bustling city. There happens to be a great bagel shop 2 doors down for breakfast options. The hotel restaurant offes solid American food for a convenient bite.Lastly, the staff. They were well-trained and highly hospitable the entire time. Truly great folks, from bell desk, front desk to housekeeping, who offer genuine hospitality. They make the hotel what it is.",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,48,,"We were very pleased with every aspect of our stay. The staff were incredibly friendly and helpful. We loved the infused water and hot chocolate in the lobby. We also loved the cozy fire, seating, and Christmas decorations in the lobby. After a long, cold day, we brought back pizza and it was great to spread out and eat it on tables by the fire.The room was great and we loved the layout. The kids had their own space with the sofa bed and a TV and we had ours with a very comfortable bed and a TV. The shower got hot fast and had great pressure. And the hotel was so quiet. They were fully booked, but we never heard anyone else on our floor. Very restful nights, which can be so rare. And we never had to wait more than a minute or two for an elevator.The location is also excellent. A block away from Macy's, a couple of blocks from the Empire State Building, easy walks to Bryant Park, Times Square, Broadway, and Rockefeller Center. Thirty-minute walk to Central Park. It's in the middle of everything but tucked down a quieter side street, which was perfect.We felt the price was incredibly steep at almost $700 a night, but it was New York at Christmastime and we were hard-pressed to find anything decent at a cheaper rate. All in all, we would stay here again and recommend it to others.",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,49,,"We had a fantastic stay, and I just wanted to share some highlights. The staff was incredibly friendly and made us feel right at home. One of the best surprises was being able to borrow an umbrella on rainy days – it made all the difference. Steve the Operations Manager made us feel right at home.The kids absolutely loved the hot chocolate in the lobby, which was a cozy treat after a day of exploring. As for the room, the bed was very comfortable, and having the extra space in the Executive Queen Suite with the sofa bed was a game changer. Traveling with a 3-year-old and a 6-year-old can be quite the adventure, but the ability to have some separation at night made a huge difference in getting everyone to sleep peacefully.We also used a portable speaker connected to my work phone for some white noise, which helped the kids settle down at bedtime. It was the perfect combination of comfort and convenience for a family getaway.Thank you for making our stay so enjoyable – we’ll definitely be back!",positive
"Executive Hotel Le Soleil New YorkIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",5,50,,"William Heitmann, Director of Sales & Marketing, really goes above and beyond to ensure you have the most comfortable stay possible. I am always traveling to New York on business and Le Soleil is always my #1 choice. There is a beautiful set up to get your work done and feel right at home. The rooms are lovely and clean, and the staff is exceptional. I highly recommend Executive Hotel Le Soleil.",positive
Casablanca Hotel By Library Hotel Collection,1,1,,From the moment we checked in we had a delightful experience at the Casablanca. The front desk staff were beyond welcoming and our room was equipped with the minifridge(already plugged in and cold!) and mirror light I requested pre-check-in from their list of free options to add on. The location is truly unbeatable if you're in town to see Broadway shows or other Times Square things. The room and bathroom were a great size for NYC- the high ceilings give the space more breathing room. Included breakfast is light but there's something for everyone and they have an espresso machine. The snack area stays open all day with bottles of water and light bites. This will be the hotel I'll stay at when I'm next in NYC.,positive
Casablanca Hotel By Library Hotel Collection,1,2,,"Our room was small, but well appointed.  The breakfast/snack room is a charmer, and the staff is uniformly warm and welcoming.  The place is a jewel box. The location can’t be beat - five steps from 7th Ave on 43rd st, right up the block from Town Hall, and less than five minutes walk to any broadway theater.",positive
Casablanca Hotel By Library Hotel Collection,1,3,,"Best hotel in New York in my opinion.   The location is literally 15 metres from Times Square, the first floor lounge area offers seating, and a good breakfast of bagels, buns, eggs, and drinks and snacks available throughout the day and night.  The rooms were spacious, clean and serviced every day by the maid.  The staff were very welcoming and friendly.Tip try to get a room not facing the roadside as refuse collection vehicles for other establishment visit each night about 3am, with their reserving sirens aloud.",positive
Casablanca Hotel By Library Hotel Collection,1,4,,"Coming back to this hotel every night after the hustle and bustle of New York at Christmas time felt like coming home. A true oasis - calm, friendly, small and quiet. The lounge on the 2nd floor was a godsend,  meaning we could always grab a coffee or a piece of fruit or pastry, any time. The room was very comfortable (we had an inside room so I guess the only small thing was not having any outside view at all to see if it was raining). This location meant we could see all of the Christmassy things in New York within easy walking distance, and there are subway stations very close by entering further afield.",positive
Casablanca Hotel By Library Hotel Collection,1,5,,"This is a remarkably pleasant refuge in the busy Times Square location.Once inside the hotel, it is quiet and the staff very welcoming. The rooms are not large; our Premium room had just enough room for a 3-drawer chest and a small table with a chair. We were extremely comfortable here, and the staff were very responsive to our needs. When we had minor difficulties and called down, they came very quickly and solved the problem.The lounge was on the 2nd floor, and was a very comfortable place to gather. We were a family of 4 adults, and we frequently would gather there for meals, snacks or just to talk.This is on one of the most crowded streets I've ever experienced. It is very slow for taxis to get into and out of this part of 43rd street, so that is a disadvantage if you want to travel in that way.Although the hotel is flanked by 2 restaurants, we found them to be so busy that tables were nearly unattainable. This may have been due to the season. We ate some take-out in the lounge, and had planned a number of meals elsewhere when we were going out anyway. Of course very pleasant continental breakfast (included in the cost of the room) was available in the lounge every morning.",positive
Casablanca Hotel By Library Hotel Collection,1,6,,"This was the first time we had stayed here and had a really awesome experience. We normally stay in Hilton properties with our family but the one in NYC was under construction this time. The Casablanca has so much more going for it, so this is where we will be staying in the future.The first difference is the service culture displayed by the excellent staff. James at check-in, and John on the door and evenings were particularly pleasant. The ladies serving breakfast and housekeeping were top notch as well.The second floor lounge was a stand out. We spent a lot of time here for a quick mid-day break or at the end of our days decompressing. They serve a very nice continental breakfast of hard-boiled eggs, pastries, bagels, toast, oatmeal, cereal and yogurt with juice, tea and several types of coffee. They keep the area open all day and have energy bars, chips, water, soda, tea, hot cocoa and coffee. There is a lot of cozy areas to eat and never was completely full.The hotel is Moroccan themed but not overly so. The room was a nice size for our family of five as we had two full beds and a pull out sofa. The beds/sheets were comfortable and everything was very clean. The sofa bed was not quite as comfortable but my teenager had no issues on it. There was a privacy door to separate the two rooms. The shower had good water pressure and we just cracked a window to get rid of the steam.The location is really prime as it was only 1 block off of Times Square where you will find a lot of action, theatres and restaurants but also the hub for many subway lines. It is exciting and loud but surprisingly the hotel was very quiet only a few steps away. We treated it like an oasis to recharge with a midday power nap or a relaxing way to review a fun, busy day in NYC.The Casablanca is moderately priced but everything in NYC is relatively expensive. Looking back we felt that it was one of the highlights of our trip, gave us the best service (compared to the airlines, restaurants, etc) and was perfect for our needs. Therefore it was a good value and we will be back.",positive
Casablanca Hotel By Library Hotel Collection,1,7,,"A gem of a boutique hotel just a few steps to Times Square.The carpets in the bedrooms could do with an upgrade,and the our conditioner was rather noisy.There are no fridges in the rooms but they will bring ice if you request it.There are free toiletries provided with a hairdryer ,ironing board and iron.The beds and pillows were very comfortable and there were plenty of fluffy towels.There are free soft drinks and water provided all day with tea and coffee,fruit snack bars and crisps, in the second flour lounge , but the hotel does not have a licence to sell alcohol.This is all included in the resort fee with a continental breakfast.with yoghurt tea and coffee.There are  hardboiled eggs for breakfast, the staff will heat oatmeal porridge for you and toast bagels with cream cheese.We found this breakfast perfectly adequate and there are diners nearby if a full breakfast is required.All the staff are so very pleasant,friendly and welcoming, and will do everything to help you.We really enjoyed our stay and would stay at the Casablanca again if we visited New York.",positive
Casablanca Hotel By Library Hotel Collection,1,8,,"I almost always stay at the Casablanca when I'm in New York unless I'm at its sister hotel, The Library Hotel. It's location near Times Square is great. I go to a lot of theater and really appreciate the convenience of getting to all the theaters easily as well as walking back to the hotel late at night with no worries. Its midtown location is also perfect for getting to lots of other NYC destinations.  The hotel itself is like a small oasis, so tranquil and calm - you wouldn't guess the buzz of Times Square was just around the corner. The staff is terrific, courteous, helpful, friendly. That includes the front desk, the front door, and the staff of Rick's Cafe - the 2nd floor lounge. That lounge is quite a bonus - a very inviting space for complimentary breakfast, all day snacks, a bit of conversation with a pretty international group of visitors, and sometimes a space to do some work. The rooms are on the small side but I actually prefer a small hotel, especially when I have somewhere like the lounge to spread out if I need to work. And I appreciate the generosity of the refreshments.I want to mention Tony's, the restaurant next door that I believe is part of the same management. Tony's is a lively, busy, well priced Italian place but for me its best feature is the bar. I'm often hurrying to the theater for an early curtain or coming in for a meal after a play. I love the convenience of the location with its connecting door to the hotel (as well as the more used door to the street) as well as its informality. I also love that there is always a place for me at the bar and the kindness and great service of the two bartenders, Carlos and Ben.",positive
Casablanca Hotel By Library Hotel Collection,1,9,,"Fabulous hotel situated less than a minute from Times Square, when you enter the hotel a tranquil oasis awaits. Staff were all amazing and friendly from all the front of house including James & Dimitri, to the 2 lovely ladies serving breakfast and the cleaner's. We stayed in a petite queen room on the 4th floor, it was quiet and peaceful with the comfiest of pillows, bathrobes & slippers. Rick's Lounge was a real bonus with access to tea, coffees, water, juice & snacks 24/7 and a lovely place just to chill. Hotel is close to the subway & within walking distance to all major attractions. If in doubt ask the front desk who are more than happy to help.",positive
Casablanca Hotel By Library Hotel Collection,1,10,,"My wife and I went to NYC a week ago for a couple of Broadway shows, some good dinners, etc.  Most of the properties in mid town were looking to charge $600+ per night.  I stumbled across Casablanca Hotel on W 43rd ST on the internet, saw some positive reviews and decided to give it a shot.  We were really glad we did.  The room was a little small, but it's Manhattan.  It was clean, well stocked and properly serviced on a daily basis.  The front desk staff and doormen were always pleasant and conversational.  And the rate per night was extremely reasonable.It's *really* close to Times Square, which was a little concerning, but it wasn't a problem.  We were on the 5th floor of the hotel and couldn't hear any street noise.  We also loved the second floor lounge where a light, continental breakfast was served in the morning and fruit, water, sodas, etc. were available 24/7.  We will definitely return on our next trip and we were told upon checkout that we now qualify of the ""friends and family"" discount when we return.Great property!!",positive
Casablanca Hotel By Library Hotel Collection,2,11,,"This was my first extended hotel stay for a vacation. 5 days, 4 nights. This hotel was fantastic. It's QUIET (these smaller rooms don't offer a view, which they state on their site, but unless a cop car was on alert, I didn't hear any outside noise in my entire stay), quaint, classy, convenient, and economical: You don't spend too long in spots you don't want to be, nor does it take longer than you'd like to get where you need to go. There's a simple but spacious cafe that takes up all but one computer room on the second floor to get all-day snacks and beverages, and it's only a few steps to get to the lobby, so it's great to either walk up quickly to get something or stop there for a coffee and finish going downstairs.I got a petite queen room, and for a bigger, taller guy like myself, I was more than impressed with how much room I had for the price regarding the bathroom, closet, doorway, and central space (though the space to sit on the toilet is extremely tight, so fair warning there.) While I didn't spend much daytime in the room, if I had experienced a day where I would have been too exhausted to do anything and just wanted to stay in, the room was nice enough to validate doing so. I can imagine a couple making a room like this also work for a short stay.The concierges were all very cordial and helpful. The only time I had an issue was when the base of the shower head was leaking when showering, which they promptly fixed (it's also a very nice shower, too.)You're also right in Times Square, Broadway, 7th Avenue, and walking distance from stuff like the Rockefeller Center, with ample access to transit.",positive
Casablanca Hotel By Library Hotel Collection,2,12,,"Yup, all the positive reviews about this hotel are true.  LolMy sister and I spent 3 nights in the Casablanca hotel.  From the moment we entered to the moment we left, every employee that we encountered was kind, helpful and courteous.  The staff genuinely seemed to care about their guests and went out of their way to answer any questions we had.When we asked about taking the subway to Brooklyn, the kind employee (I'm sorry, I don't remember his name, but he was at the front desk on Thursday evening) took out a map, circled the correct subway station for us and wrote down which trains to take.  The ladies at the 2nd floor cafe were always helpful and they had such a positive attitude too.We had originally booked our stay for 2 nights but due to an unexpected change in our plans, we needed to extend our stay by one more night.  The front desk was quickly able to accommodate us and luckily we didn't have to switch rooms for that last night.   The room was clean and had everything we needed to enjoy our stay.The location is right by Times Square, within walking distance to many theater shows and restaurants, and it's a great base to explore the rest of the city, especially if this is your first time there.Kudos not just to the wonderful and professional staff, but to the management that hires them as well.  For this reason, we will be happy to come back and visit the Casablanca Hotel and highly recommend it to other people visiting NYC.For good cheap eats nearby I recommend:Joe's Pizza on Broadway:  I had the Caprese and Cheese slicesLos Tacos No.1-:  I had the adobada taco (yum!)  and the asada taco (I liked the adobada taco better)Both of these places had long lines, but they moved very quickly.  I think we waited in line about 15-20 minutes in each place.",positive
Casablanca Hotel By Library Hotel Collection,2,13,,"While I have stayed at The Casablanca many times over the last several years, this was my first trip since COVID. Therefore I was curious to see what changes, if any, had been made hoping that the hotel still had the same amenities as pre-COVID. Sadly, it does not. I guess the good news is that at least the hotel is open and you cannot say that for every business. But while The Casablanca remains a charming, small, hotel with an ideal location and friendly employees, sadly it lacks many of the things that formerly made it one of the best. For example, Rick's Cafe on the second floor offers an ideal respite from the hustle bustle of the city and a great place to crash after a busy day. Its daily Continental Breakfast offering, however, has been scaled back to what is now described as ""light"" and its nightly wine and cheese reception with weekly piano entertainment  (a great time and place to socialize and make new friends) has been eliminated altogether. I am not sure how much of this is due to staffing, supply, sanitary, and budgetary issues, but the hotel is now charging a daily Resort Fee that one would assume would cover such ""extras"". Alas, it does not. While the hotel does not have an on-site workout space, it previously had a trade with a local, nearby health club where a guest could go at no extra charge. During my recent stay that amenity was not being offered. When I checked in, the person at the Front Desk knew nothing of the prior arrangement. It was only later in the day, when I spoke with someone else, that I learned the health club had closed and that, as a result, the hotel no longer offered this guest service  as a part of a stay. The hotel has nicely appointed rooms with comfortable beds and nice bathrooms with daily housekeeping offered,  Something that, sadly, you no longer find at many other hotels.  Be sure to request an interior room as they are generally quieter.  All in all, I enjoyed my stay at The Casablanca, but the hotel ain't what it used to be. Then again, what is???",positive
Casablanca Hotel By Library Hotel Collection,2,14,,"I loved my 2 night stay at the Casablanca! It was quiet, clean and SO close to theater and any subway station you need to get around the city. I took the bus down and the Transit Authority station was only two blocks from the hotel, so it is a super convenient location. Every staff member I encountered was friendly and helpful. The bathroom must have been recently re-tiled because the shower tile was gorgeous, and  sparkling clean. The beds and pillows were very comfortable. The (free) breakfast buffet was simple, but perfect (bagels, pastries, fruit, cereal, EXCELLENT coffee), served from 7:30-11 every day, so you could roll down whenever. The common area where they serve breakfast is a lovely place to hang out at any time of day. My only complaint would be that my room was very cold (I would guess 60-65 degrees F), and the remote thermostat did nothing to change it. I prefer a chilly room when sleeping, and I was mostly sleeping while in my room, so it wasn't that bad, but noticeable. I did mention this to staff when checking out, and they told me the radiator heat can be a little chilly (to be fair, it was an extremely cold week), but I think someone older with less tolerance for cold may have been unhappy. I visit NYC regularly, and definitely will stay here again!",positive
Casablanca Hotel By Library Hotel Collection,2,15,,"We have been here several times before , it has a great location for exploring Tines Square or going to the Theatre , breakfast buffet which is rare in NYC  and complimentary tea, coffee etc throughout the day and night  which is also rare ! The team looked after us very well and nothing g us too much trouble . We booked a Junior Suite this time to give us more space and it was perfect !The only thing that’s changed is they no longer offer cheese & wine each evening , this was lovely touch  and we along with several other guests were disappointed that this is no longer offered",positive
Casablanca Hotel By Library Hotel Collection,2,16,,"This was the second stop on our anniversary trip and we only stayed 1 night but it was great. The room, lobby and lounge are very clean and the decor is great! We’ve stayed at other boutique hotels in NYC, but this is now our favorite, and although the room would be considered small when compared to larger chain hotels, ours was very comfortable for a boutique with a small table and 2 chairs plus closet area. We also had an interior room, 505 I believe, and we were surprised at how quiet it was for being in the city. Although there is no valet, a parking garage is very close and the rate for overnight is low for the city. Easy walking distance to Times Square, and Tony’s di Napoli has excellent Italian food and is literally right beside the hotel. All the staff we interacted with were friendly and helpful, and our bags were taken to our room so quickly that I didn’t realize I should have tipped the guy when he took them because we never saw him again but our bags were waiting in our room when we got there. An absolutely terrific experience and we’ll be sure to stay again when we do future overnights in the city.",positive
Casablanca Hotel By Library Hotel Collection,2,17,,"After a lot of research we booked a 5 night stay at this hotel with 4 other couples from England to celebrate a significant birthday.  From the moment we arrived we were met with some of the most friendly and helpful concierge staff we have ever come across.  They gave such great advice and helped with requests.  Whilst our room only had a view into a central courtyard it was clean and quiet.  The bathroom was wonderful and with complimentary shower and shampoo samples.  The maid who cleaned our room was incredible and it truly felt like a new stay every day.  Free water in the room and a good sized safe also helped.Apart from being so close to Times Square (although once inside the hotel you felt as if you were in your own world) the other selling point to us was the complimentary breakfast and drinks/snacks throughout the day in a large social area.  The breakfast staff couldn't do more to help with porridge orders, toast, pastries etc and you have help yourself coffee, tea, yoghurt, fruits etc.Our group of 10 all agreed we will return to New York and will only book this hotel again and we have been telling others about it too.  This is a real gem that is down to the staff employed there - Wonderful.",positive
Casablanca Hotel By Library Hotel Collection,2,18,,"Small boutique hotel, part of Library Hotel Group…close to times square physically but miles away in ambience, friendliness and even noise (lack of). breakfast ( included in cost of this reasonably priced hotel) every morning in Library on 2nd floor and all day coffee, soda and goodies the rest of the day! Library is a great place to hang out on a  rainy or bitter cold  day outside. Rooms are well taken care of….no one knocking on your door in the morning to make up your room. But that room gets made up perfectly and daily!!!…would I go back to big hotels in NYC? You couldn't pay me!",positive
Casablanca Hotel By Library Hotel Collection,2,19,,"Our stay at this charming boutique hotel was as delightful as I remembered from past visits.  The entire staff were exceptional and treated both myself and my daughter with such thoughfulness after having our 6 day mother/daughter pre Christmas trip extended an additional 6 days due to flight cancellations.  Special thanks to John, General Manager who welcomed us back sans luggage after spending the better part of one day at the airport waiting to fly home only to be told our flight had been cancelled once again.Having stayed at the Casablanca in past years I did not consider staying anywhere else when planning this fun filled trip.  I was not disappointed.  Everything was as I remembered pre-pandemic with the light continental breakfast available each morning, snacks offered all day, comfortable rooms and cleanliness throughout.  Its central location right off Times Square is within walking distance to  restaurants, theatres, shopping, Bryant Park with its ice rink and Christmas Market, Rockefeller Centre and Central Park as well as many other walkable sights.  The welcoming staff when you return to the hotel made the day complete.Our unplanned Christmas day in New York City was exhilarating with it being spent amongst 1,000's of visitors like ourselves enjoying the joy and wonderment of this exciting, beautiful city at this special time of the year.  Thank you, thank you, thank you to everyone at Casablanca who contributed to making this a Christmas to remember.  Happy New Years to you all!!",positive
Casablanca Hotel By Library Hotel Collection,2,20,,"A beautiful, clean hotel with an inside entrance to Tony's. The entire staff was friendly and professional. The free breakfast was good (the eating area fills up fast, so seating is at a premium).  We needed the thermostat lowered and an attendant was at our door in minutes of my phone call. I needed a taxi and it arrived shortly after they called for one.I just can't say enough good things about this hotel.",positive
Casablanca Hotel By Library Hotel Collection,3,21,,"Spent three days at the Casablanca Hotel in NYC.  It is the perfect loaction if you are spending time in the theatre district/times square.  Sandwiched in between a wonderful diner (the Brooklyn Diner) and Tony's (very good Italian restaurant) - the Casablanca hotel is an oasis.  The staff are very friendly and helpful.  Our room was very large, comfortable and well appointed with a very large bathroom.  The decor was homey elegant and very ""Casablanca"".  The Breakfast Bar on the 2nd floor was open all day for all types of snacks and drinks (breakfast item are out from early morning until 10am).  Water, soda, juice, coffee, tea, cappucino, granola bars, fresh fruit, pastries, etc. are available all day (free of charge).  Breakfast hours included hard boiled eggs, bagels, toast, spreads, yougurts, cereals.... The room we had (404) had one king bed with comfortable bedding, ceiling fan, A/C unit, TV with over 300 channels, closet, hair dryer, safe and dresser.  No fridge or micro wave, though the staff would be able to heat up something if you asked (not really needed since the 2nd floor snack area had cold and hot drinks at the ready).  we had a wonderful stay and enjoyed walking across the street to the Sondheim thetre to see & Juliet and walking just a few blocks to the Lena Horne Theatre to see Six (both very good).   A wonderful weekend thanks to the Casablanca Hotel, part of the Libray Collection (we also had a wonder stay at the Library Hotel a few years ago -just down the block from the main NY Public Library!",positive
